train_loss,valid_loss
0.112686,0.123982
0.110406,0.122818
0.107998,0.123519
0.105634,0.123711
0.103384,0.123918
0.101492,0.124291
0.100055,0.123784
0.099002,0.123530
0.098292,0.123769
0.098086,0.123886
