train_loss,valid_loss
0.083807,0.091303
0.081288,0.090213
0.078735,0.089410
0.076779,0.089530
0.075422,0.088193
0.074557,0.088499
0.073786,0.087951
0.073134,0.087374
0.072561,0.087806
0.072050,0.086379
0.071425,0.087708
0.071125,0.086667
0.070564,0.086819
0.070203,0.086537
0.069819,0.086022
0.069502,0.086033
0.069277,0.086155
0.069045,0.086053
0.068947,0.085997
0.068875,0.086018
