train_loss,valid_loss
0.112060,0.123682
0.111083,0.123234
0.109706,0.122266
0.108301,0.121879
0.106697,0.122148
0.105035,0.121738
0.103372,0.122587
0.101929,0.123002
0.100697,0.122804
0.099608,0.123521
0.098657,0.123371
0.097729,0.123614
0.097092,0.123661
0.096414,0.123253
0.096006,0.123568
0.095609,0.123428
0.095470,0.123376
0.095262,0.123462
0.095124,0.123311
0.095037,0.123362
