train_loss,valid_loss
0.107843,0.121173
0.107279,0.120969
0.106486,0.121120
0.105519,0.120980
0.104340,0.122057
0.102822,0.122773
0.101090,0.123627
0.099500,0.123878
0.098189,0.124211
0.097058,0.124315
0.096003,0.125067
0.095106,0.125017
0.094389,0.125116
0.093808,0.125294
0.093210,0.125066
0.092779,0.125536
0.092519,0.125498
0.092285,0.125280
0.092241,0.125332
0.092149,0.125451
