Loss_function,Iteration,Pred_len,MSE,RMSE,MAE,RSE
MSE,1,24,1649581.25,1284.3602294921875,850.4398803710938,0.09025502949953079
MSE,2,24,1637449.875,1279.6287841796875,845.58740234375,0.08992253243923187
MSE,1,96,3181651.5,1783.718505859375,1182.0157470703125,0.1255275458097458
MSE,2,96,3139555.5,1771.8790283203125,1171.673583984375,0.12469436973333359
MSE,1,168,3698332.25,1923.1048583984375,1273.1566162109375,0.13546383380889893
MSE,2,168,3587113.5,1893.9676513671875,1255.863525390625,0.13341140747070312
RMSE,1,24,1851359.875,1360.6468505859375,874.3543701171875,0.09561585634946823
RMSE,2,24,1904325.375,1379.9730224609375,891.10009765625,0.0969739556312561
RMSE,1,96,3113013.75,1764.3734130859375,1168.9976806640625,0.12416616082191467
RMSE,2,96,3066430.25,1751.12255859375,1157.38037109375,0.12323364615440369
RMSE,1,168,3630107.25,1905.2840576171875,1260.4178466796875,0.1342085301876068
RMSE,2,168,3512351.75,1874.126953125,1241.5947265625,0.13201381266117096
MAE,1,24,1229446.0,1108.8038330078125,701.6743774414062,0.07791826128959656
MAE,2,24,1335150.25,1155.487060546875,726.6997680664062,0.0811987966299057
MAE,1,96,2624052.5,1619.8927001953125,1041.3607177734375,0.11399847269058228
MAE,2,96,2622210.25,1619.323974609375,1035.57177734375,0.1139584481716156
MAE,1,168,3422754.75,1850.06884765625,1207.7420654296875,0.13031916320323944
MAE,2,168,3396051.75,1842.8380126953125,1203.2320556640625,0.12980982661247253
