Loss_function,Iteration,Pred_len,MSE,RMSE,MAE,RSE
MSE,1,24,1590108.375,1260.9949951171875,816.7711791992188,0.08861309289932251
MSE,2,24,1765169.375,1328.5968017578125,861.368408203125,0.09336362779140472
MSE,1,96,3753499.0,1937.3948974609375,1257.50439453125,0.136342391371727
MSE,2,96,3062977.0,1750.13623046875,1161.6783447265625,0.12316423654556274
MSE,1,168,3780508.0,1944.3529052734375,1279.1031494140625,0.13696053624153137
MSE,2,168,3504085.5,1871.9202880859375,1241.2752685546875,0.13185837864875793
RMSE,1,24,1665273.25,1290.4547119140625,826.03857421875,0.09068328887224197
RMSE,2,24,2052062.125,1432.5020751953125,900.5717163085938,0.10066530108451843
RMSE,1,96,3025316.5,1739.34375,1175.1943359375,0.12240471690893173
RMSE,2,96,3516699.0,1875.286376953125,1229.0858154296875,0.1319715529680252
RMSE,1,168,3779750.75,1944.1580810546875,1275.7247314453125,0.13694682717323303
RMSE,2,168,3414384.25,1847.8052978515625,1228.922607421875,0.13015972077846527
MAE,1,24,7994465.0,2827.448486328125,1573.5731201171875,0.1986914724111557
MAE,2,24,1621922.0,1273.5469970703125,778.6210327148438,0.08949515223503113
MAE,1,96,9655030.0,3107.25439453125,1923.6842041015625,0.21867018938064575
MAE,2,96,9176649.0,3029.29833984375,1877.2694091796875,0.21318411827087402
MAE,1,168,3859127.0,1964.466064453125,1258.31884765625,0.1383773237466812
MAE,2,168,4104890.0,2026.0528564453125,1282.5723876953125,0.14271549880504608
