Loss_function,Iteration,Pred_len,MSE,RMSE,MAE,RSE
MSE,1,24,0.011374467983841896,0.10665114969015121,0.06564203649759293,0.40304216742515564
MSE,2,24,0.011532868258655071,0.10739119350910187,0.06529892235994339,0.40583881735801697
MSE,1,96,0.01818559132516384,0.13485395908355713,0.08711884915828705,0.5098973512649536
MSE,2,96,0.018080413341522217,0.13446342945098877,0.08679895102977753,0.5084207057952881
MSE,1,168,0.019363099709153175,0.13915134966373444,0.09162752330303192,0.5265098214149475
MSE,2,168,0.01937480829656124,0.13919341564178467,0.09127473831176758,0.526668906211853
RMSE,1,24,0.011395939625799656,0.10675176978111267,0.06576605141162872,0.40342235565185547
RMSE,2,24,0.01147499494254589,0.10712140053510666,0.066454216837883,0.4048192799091339
RMSE,1,96,0.018129628151655197,0.13464631140232086,0.08668393641710281,0.5091121792793274
RMSE,2,96,0.018007179722189903,0.13419082760810852,0.0862976536154747,0.5073899626731873
RMSE,1,168,0.01929234340786934,0.1388968825340271,0.09116160124540329,0.5255469679832458
RMSE,2,168,0.019268110394477844,0.13880962133407593,0.0907384529709816,0.5252167582511902
MAE,1,24,0.01028512418270111,0.10141560435295105,0.05838574469089508,0.3832566440105438
MAE,2,24,0.010606962256133556,0.10299010574817657,0.05973299592733383,0.38920682668685913
MAE,1,96,0.021427039057016373,0.14637978374958038,0.08661221712827682,0.5534777045249939
MAE,2,96,0.020278727635741234,0.14240339398384094,0.08515677601099014,0.5384426116943359
MAE,1,168,0.0197745431214571,0.14062198996543884,0.08999864012002945,0.5320742726325989
MAE,2,168,0.01980746164917946,0.14073897898197174,0.0899723544716835,0.5325169563293457
