Country,Pred_len,Iteration,MSE,RMSE,MAE
GB,24,1,0.031130269169807434,0.17643772065639496,0.12031001597642899
GB,96,1,0.05061672627925873,0.22498160600662231,0.1600819081068039
GB,168,1,0.06714829802513123,0.2591298818588257,0.18294008076190948
