train_loss,valid_loss
0.100298,0.088954
0.098483,0.087632
0.095803,0.086376
0.093056,0.085095
0.090729,0.083790
0.089154,0.083478
0.088105,0.083292
0.087394,0.082622
0.086793,0.082153
0.086300,0.082110
0.085864,0.081715
0.085644,0.081667
0.085404,0.081259
0.085129,0.081430
0.084911,0.081415
0.084818,0.081189
0.084790,0.081126
0.084693,0.081101
0.084627,0.081147
0.084566,0.081237
