train_loss,valid_loss
0.095582,0.087327
0.093590,0.085744
0.091234,0.084244
0.089005,0.083213
0.087402,0.082309
0.086344,0.082065
0.085654,0.082111
0.085148,0.081732
0.084617,0.081509
0.084170,0.081533
0.083802,0.081285
0.083532,0.081308
0.083170,0.081366
0.082925,0.081338
0.082651,0.081278
0.082524,0.081213
0.082330,0.081177
0.082253,0.081104
0.082211,0.081192
0.082208,0.081106
