train_loss,valid_loss
0.073555,0.063872
0.069848,0.060884
0.065615,0.058543
0.063061,0.057730
0.061726,0.057457
0.060890,0.057971
0.060150,0.057317
0.059478,0.056890
0.058983,0.056122
0.058438,0.055514
0.058026,0.055191
0.057585,0.055089
0.057118,0.054655
0.056756,0.054620
0.056378,0.054691
0.056006,0.053992
0.055859,0.053937
0.055781,0.053908
0.055614,0.053856
0.055554,0.053922
