train_loss,valid_loss
0.101330,0.085954
0.099777,0.084868
0.096961,0.083425
0.093685,0.081872
0.090669,0.080579
0.088283,0.079578
0.086626,0.078694
0.085367,0.078147
0.084542,0.077679
0.083807,0.077299
0.083136,0.076985
0.082787,0.076754
0.082410,0.076550
0.082131,0.076453
0.081933,0.076391
0.081821,0.076305
0.081646,0.076273
0.081613,0.076216
0.081615,0.076238
0.081661,0.076213
