train_loss,valid_loss
0.107356,0.119537
0.106297,0.118885
0.104810,0.118569
0.103308,0.117568
0.102061,0.117534
0.100298,0.117549
0.098749,0.118710
0.097515,0.119576
0.096334,0.118951
0.095473,0.119547
0.094630,0.119363
0.093938,0.119666
0.093301,0.119077
0.092814,0.119198
0.092301,0.119171
0.091934,0.119338
0.091761,0.119445
0.091503,0.119365
0.091403,0.119118
0.091402,0.119172
