train_loss,valid_loss
0.084571,0.091342
0.082653,0.090180
0.080255,0.089170
0.077938,0.088612
0.076324,0.087826
0.075241,0.087119
0.074339,0.087008
0.073703,0.086557
0.073156,0.086340
0.072706,0.085848
0.072231,0.086032
0.071884,0.086003
0.071608,0.085927
0.071272,0.085839
0.071077,0.085564
0.070895,0.085508
0.070731,0.085419
0.070612,0.085381
0.070546,0.085338
0.070476,0.085394
