train_loss,valid_loss
0.073617,0.079832
0.072252,0.078596
0.070446,0.076386
0.068576,0.075298
0.067398,0.075798
0.066574,0.076191
0.065964,0.075209
0.065482,0.074831
0.064930,0.075117
0.064535,0.074973
0.064130,0.074435
0.063796,0.074515
0.063405,0.074510
0.063225,0.074268
0.062994,0.074141
0.062762,0.074441
0.062609,0.074305
0.062512,0.073892
0.062424,0.073918
0.062429,0.074026
