train_loss,valid_loss
0.054079,0.058343
0.052334,0.056562
0.050094,0.054686
0.048168,0.053301
0.046658,0.052377
0.045656,0.051801
0.044877,0.051620
0.044220,0.051020
0.043857,0.050371
0.043451,0.050891
0.043061,0.050407
0.042760,0.050597
0.042500,0.050066
0.042231,0.049879
0.042119,0.049708
0.041906,0.049623
0.041766,0.049590
0.041714,0.049550
0.041647,0.049473
0.041615,0.049496
