train_loss,valid_loss
0.098350,0.087882
0.097234,0.086995
0.095139,0.085964
0.092403,0.084981
0.089964,0.084115
0.087902,0.083244
0.086355,0.082436
0.085283,0.082098
0.084429,0.082017
0.083765,0.081774
0.083293,0.081541
0.082845,0.081544
0.082506,0.081527
0.082243,0.081506
0.081991,0.081463
0.081913,0.081422
0.081819,0.081411
0.081779,0.081426
0.081712,0.081397
0.081686,0.081344
