train_loss,valid_loss
0.068598,0.059619
0.066728,0.058122
0.064277,0.057146
0.061870,0.055923
0.059978,0.054866
0.058566,0.054295
0.057498,0.053934
0.056715,0.053065
0.056105,0.053256
0.055672,0.052688
0.055135,0.052447
0.054836,0.052319
0.054519,0.052113
0.054181,0.052014
0.053872,0.051777
0.053744,0.051664
0.053566,0.051452
0.053436,0.051448
0.053444,0.051425
0.053304,0.051422
