train_loss,valid_loss
0.088299,0.081542
0.087172,0.080106
0.085280,0.078799
0.083045,0.077674
0.081171,0.076620
0.079596,0.075959
0.078421,0.075927
0.077610,0.075316
0.076905,0.075351
0.076407,0.075120
0.075896,0.074937
0.075528,0.074577
0.075195,0.074540
0.074966,0.074624
0.074688,0.074713
0.074599,0.074848
0.074408,0.074594
0.074355,0.074543
0.074258,0.074623
0.074226,0.074598
