train_loss,valid_loss
0.094472,0.084260
0.091665,0.082016
0.088474,0.079807
0.085710,0.078316
0.083729,0.077190
0.082489,0.076568
0.081481,0.076110
0.080778,0.075658
0.080197,0.075541
0.079669,0.075219
0.079252,0.075074
0.078832,0.074688
0.078490,0.074697
0.078308,0.074733
0.077977,0.074518
0.077817,0.074344
0.077600,0.074266
0.077550,0.074336
0.077432,0.074214
0.077427,0.074193
