train_loss,valid_loss
0.097790,0.087739
0.094853,0.085696
0.091547,0.084289
0.089019,0.083163
0.087592,0.082867
0.086621,0.082426
0.085806,0.082504
0.085104,0.081740
0.084529,0.081447
0.083989,0.081281
0.083362,0.081729
0.082986,0.081010
0.082513,0.081189
0.082080,0.080547
0.081771,0.080685
0.081449,0.080785
0.081282,0.080812
0.081168,0.081010
0.081083,0.080588
0.081048,0.080931
