Loss_function,Iteration,Pred_len,MSE,RMSE,MAE,RSE
MSE,1,24,16448487.0,4055.67333984375,2475.6689453125,0.2016562670469284
MSE,1,96,32140268.0,5669.23876953125,3649.434326171875,0.28233012557029724
MSE,1,168,34333580.0,5859.486328125,3842.8037109375,0.29194775223731995
