Loss_function,Iteration,Pred_len,MSE,RMSE,MAE,RSE
MSE,1,24,0.010012807324528694,0.10006401687860489,0.05882488191127777,0.3781489133834839
MSE,1,96,0.018060674890875816,0.13439001142978668,0.08285937458276749,0.5081431269645691
MSE,1,168,0.020144881680607796,0.1419326663017273,0.08858419209718704,0.5370334982872009
