Loss_function,Iteration,Pred_len,MSE,RMSE,MAE,RSE
MSE,1,24,0.5169051885604858,0.7189611792564392,0.5058607459068298,0.5690123438835144
MSE,1,96,0.9081009030342102,0.9529432654380798,0.7101311087608337,0.7558014988899231
MSE,1,168,0.9519778490066528,0.9756935238838196,0.7115634679794312,0.7729219794273376
