Loss_function,Iteration,Pred_len,MSE,RMSE,MAE,RSE
MSE,1,24,0.01137869618833065,0.10667096823453903,0.06598816812038422,0.40311703085899353
MSE,1,96,0.018757950514554977,0.13695967197418213,0.09164635092020035,0.5178592801094055
MSE,1,168,0.021097851917147636,0.14525099098682404,0.09748273342847824,0.5495890974998474
