Loss_function,Iteration,Pred_len,MSE,RMSE,MAE,RSE
MSE,1,24,21333574.0,4618.828125,3114.30859375,0.22965744137763977
MSE,1,96,40752580.0,6383.77490234375,4414.4140625,0.31791427731513977
MSE,1,168,42312484.0,6504.8046875,4406.45849609375,0.3241006135940552
