Loss_function,Iteration,Pred_len,MSE,RMSE,MAE,RSE
MSE,1,24,0.2462237924337387,0.49620941281318665,0.30451908707618713,0.4544472098350525
MSE,1,96,0.3854016661643982,0.6208072900772095,0.4134919345378876,0.568414032459259
MSE,1,168,0.42608726024627686,0.6527535915374756,0.42866116762161255,0.5978423357009888
