train_loss,valid_loss
0.108107,0.121005
0.107590,0.121019
0.106890,0.121051
0.106135,0.121316
0.105165,0.121347
0.103795,0.122819
0.102090,0.123841
0.100503,0.124987
0.099189,0.125195
0.098176,0.125116
0.097225,0.125685
0.096356,0.125442
0.095721,0.125731
0.095095,0.125473
0.094644,0.126036
0.094264,0.125886
0.093991,0.126086
0.093752,0.125909
0.093603,0.125917
0.093595,0.126039
