train_loss,valid_loss
0.083252,0.093200
0.082425,0.092427
0.081177,0.091371
0.079731,0.090596
0.078572,0.089974
0.077668,0.089466
0.076778,0.089778
0.076196,0.089426
0.075665,0.088723
0.075347,0.088750
0.074949,0.088511
0.074580,0.088209
0.074355,0.088157
0.074069,0.087844
0.073875,0.087919
0.073725,0.087638
0.073589,0.087718
0.073498,0.087671
0.073459,0.087645
0.073421,0.087654
