train_loss,valid_loss
0.066890,0.073984
0.064779,0.072256
0.062324,0.071262
0.060727,0.070870
0.059763,0.070443
0.058842,0.070677
0.058198,0.070187
0.057621,0.069844
0.057292,0.069864
0.057170,0.069785
