train_loss,valid_loss
0.071014,0.078546
0.070201,0.077581
0.068667,0.076333
0.067024,0.075743
0.065730,0.075411
0.064817,0.074960
0.064009,0.075126
0.063336,0.075363
0.062687,0.074958
0.062134,0.075287
0.061647,0.074863
0.061127,0.075426
0.060784,0.075524
0.060385,0.075223
0.060079,0.075139
0.059856,0.075150
0.059724,0.075036
0.059567,0.075188
0.059540,0.075115
0.059476,0.075043
