train_loss,valid_loss
0.053836,0.057057
0.051543,0.055703
0.049218,0.054674
0.047405,0.053270
0.046296,0.052754
0.045481,0.052346
0.044971,0.051822
0.044561,0.051564
0.044422,0.051447
0.044344,0.051452
