train_loss,valid_loss
0.007615,0.009370
0.007407,0.009140
0.007085,0.008955
0.006788,0.008896
0.006513,0.008770
0.006217,0.008658
0.006002,0.008578
0.005831,0.008493
0.005696,0.008451
0.005583,0.008417
0.005505,0.008438
0.005440,0.008361
0.005378,0.008390
0.005336,0.008423
0.005277,0.008397
0.005267,0.008392
0.005227,0.008396
0.005234,0.008400
0.005234,0.008399
0.005220,0.008399
