train_loss,valid_loss
0.074582,0.064906
0.071105,0.062228
0.066724,0.060350
0.063592,0.058399
0.061639,0.057150
0.060538,0.056600
0.059594,0.056219
0.058870,0.055664
0.058342,0.055280
0.057860,0.055270
0.057482,0.054852
0.057016,0.054464
0.056792,0.054478
0.056465,0.054412
0.056182,0.053849
0.055953,0.053875
0.055875,0.053884
0.055749,0.053822
0.055574,0.053756
0.055635,0.053761
