train_loss,valid_loss
0.097892,0.087961
0.095692,0.086199
0.092832,0.084654
0.090007,0.083534
0.087958,0.082528
0.086607,0.081996
0.085685,0.081442
0.085057,0.080803
0.084555,0.080788
0.084052,0.080663
0.083691,0.080318
0.083437,0.080029
0.083223,0.079698
0.082953,0.079893
0.082753,0.080098
0.082562,0.079855
0.082455,0.079758
0.082375,0.079708
0.082363,0.079851
0.082294,0.079866
