train_loss,valid_loss
0.093404,0.083651
0.090463,0.081502
0.087138,0.079418
0.084221,0.078022
0.082453,0.077083
0.081178,0.076174
0.080252,0.075387
0.079499,0.075076
0.079017,0.074906
0.078576,0.074688
0.078148,0.074574
0.077844,0.074575
0.077537,0.074062
0.077209,0.074097
0.076953,0.073853
0.076761,0.073824
0.076584,0.073789
0.076569,0.073851
0.076447,0.073708
0.076467,0.073750
