train_loss,valid_loss
0.017864,0.015059
0.017623,0.014949
0.017154,0.014809
0.016541,0.014731
0.015905,0.014707
0.015376,0.014656
0.014893,0.014599
0.014548,0.014499
0.014268,0.014480
0.014003,0.014337
0.013826,0.014326
0.013649,0.014348
0.013517,0.014278
0.013410,0.014262
0.013327,0.014291
0.013246,0.014273
0.013207,0.014284
0.013179,0.014258
0.013174,0.014273
0.013174,0.014278
