train_loss,valid_loss
0.109301,0.121055
0.108901,0.120964
0.108151,0.120730
0.107271,0.120577
0.106396,0.120515
0.105439,0.120956
0.104389,0.121348
0.103388,0.121687
0.102413,0.122524
0.101600,0.122486
0.100766,0.123018
0.100047,0.123016
0.099444,0.123113
0.099013,0.123123
0.098657,0.123111
0.098328,0.123390
0.098153,0.123350
0.097991,0.123335
0.097917,0.123262
0.097894,0.123278
