train_loss,valid_loss
0.105916,0.116745
0.105434,0.116615
0.104643,0.116410
0.103638,0.116138
0.102712,0.115926
0.101824,0.115675
0.100998,0.115607
0.100338,0.115729
0.099706,0.115604
0.099144,0.116091
0.098625,0.116050
0.098142,0.116006
0.097728,0.116170
0.097414,0.116349
0.097122,0.116252
0.096876,0.116388
0.096762,0.116345
0.096598,0.116335
0.096605,0.116393
0.096541,0.116390
