train_loss,valid_loss
0.085725,0.080595
0.084500,0.079164
0.082728,0.077967
0.080713,0.077295
0.079046,0.076368
0.077809,0.075635
0.076932,0.075157
0.076161,0.075378
0.075617,0.075093
0.075051,0.075013
0.074609,0.075250
0.074238,0.074861
0.073834,0.074994
0.073521,0.075320
0.073233,0.075012
0.073066,0.075129
0.072846,0.075374
0.072885,0.075178
0.072730,0.075261
0.072694,0.075130
