train_loss,valid_loss
0.067845,0.060434
0.065614,0.059037
0.062989,0.057438
0.060502,0.056142
0.058670,0.054847
0.057407,0.054603
0.056508,0.054132
0.055870,0.053562
0.055328,0.053515
0.054933,0.053205
0.054462,0.052668
0.054084,0.052643
0.053731,0.052447
0.053410,0.052428
0.053267,0.052341
0.052994,0.052033
0.052789,0.051911
0.052723,0.051833
0.052591,0.051773
0.052509,0.051732
