train_loss,valid_loss
0.103485,0.116711
0.102613,0.116289
0.101657,0.116324
0.100582,0.116336
0.099671,0.116617
0.098775,0.116630
0.098029,0.116732
0.097474,0.116490
0.097121,0.116638
0.096944,0.116608
