train_loss,valid_loss
0.082012,0.091827
0.079802,0.091525
0.078039,0.089875
0.076816,0.089307
0.075815,0.088524
0.074932,0.088264
0.074207,0.088202
0.073494,0.087810
0.073110,0.087686
0.072919,0.087577
