train_loss,valid_loss
0.093186,0.084121
0.090780,0.082073
0.087948,0.080115
0.085279,0.078722
0.083478,0.078391
0.082195,0.077666
0.081299,0.077165
0.080648,0.076764
0.080160,0.076676
0.079718,0.076377
0.079295,0.076188
0.078930,0.076078
0.078662,0.076114
0.078422,0.075993
0.078133,0.075914
0.077996,0.075946
0.077840,0.075698
0.077743,0.075694
0.077708,0.075694
0.077614,0.075696
