train_loss,valid_loss
0.019779,0.017045
0.019251,0.016683
0.018629,0.016295
0.018068,0.016122
0.017576,0.015790
0.017208,0.015683
0.016913,0.015614
0.016685,0.015705
0.016439,0.015655
0.016272,0.015697
0.016107,0.015682
0.015931,0.015700
0.015826,0.015637
0.015693,0.015660
0.015600,0.015642
0.015518,0.015721
0.015469,0.015611
0.015441,0.015612
0.015445,0.015605
0.015416,0.015618
