train_loss,valid_loss
0.071936,0.063102
0.068274,0.060649
0.064562,0.059411
0.062330,0.057941
0.060713,0.057156
0.059747,0.056914
0.059098,0.056121
0.058658,0.055944
0.058347,0.055778
0.058196,0.055762
