train_loss,valid_loss
0.070268,0.076411
0.069282,0.075328
0.067633,0.074031
0.065893,0.072245
0.064357,0.070977
0.063105,0.070293
0.062194,0.070209
0.061602,0.070147
0.061102,0.069799
0.060707,0.070146
0.060337,0.070068
0.060070,0.069898
0.059824,0.069817
0.059580,0.069923
0.059445,0.069933
0.059323,0.069804
0.059201,0.069824
0.059173,0.069895
0.059123,0.069746
0.059108,0.069848
