train_loss,valid_loss
0.073001,0.076663
0.072119,0.075825
0.070517,0.074603
0.068835,0.073664
0.067319,0.072516
0.066116,0.071774
0.065070,0.070968
0.064303,0.070516
0.063711,0.070126
0.063354,0.070024
0.062966,0.069727
0.062707,0.069619
0.062433,0.069609
0.062277,0.069548
0.062135,0.069431
0.062048,0.069426
0.061972,0.069441
0.061952,0.069352
0.061878,0.069403
0.061932,0.069382
