train_loss,valid_loss
0.109983,0.120591
0.109219,0.120156
0.107958,0.119624
0.106379,0.118642
0.104804,0.118025
0.103472,0.117529
0.102287,0.117881
0.101280,0.117852
0.100364,0.117915
0.099433,0.117926
0.098731,0.117600
0.098176,0.117823
0.097696,0.118201
0.097302,0.117654
0.096967,0.117813
0.096754,0.117746
0.096585,0.117860
0.096439,0.117869
0.096403,0.117741
0.096364,0.117821
