train_loss,valid_loss
0.110252,0.122673
0.109410,0.122099
0.108156,0.121841
0.106455,0.121904
0.104617,0.122113
0.102523,0.122566
0.100370,0.122780
0.098311,0.122857
0.096627,0.123580
0.095119,0.124216
0.093815,0.124834
0.092756,0.125188
0.091826,0.125113
0.091147,0.125144
0.090552,0.125098
0.090086,0.125367
0.089749,0.125725
0.089531,0.125488
0.089420,0.125414
0.089338,0.125481
