train_loss,valid_loss
0.074931,0.081103
0.073850,0.079770
0.072094,0.077361
0.070500,0.076400
0.069321,0.075939
0.068455,0.075423
0.067769,0.075151
0.067171,0.075023
0.066795,0.075033
0.066349,0.074966
0.065996,0.075194
0.065700,0.074850
0.065433,0.074856
0.065176,0.074528
0.065048,0.074755
0.064883,0.074818
0.064769,0.074539
0.064739,0.074774
0.064696,0.074594
0.064657,0.074613
